site_id,healthevent_date_original,Sea lice count date,year,month,month_numerical,year class,species,company,site,zone,fish health event,occurance,Time of occurance(in months),Average time (months),yellow mouth,yellowmouth_control,srs,srscontrol,overall,overall_control
1148,,8/1/2016,2016,August,8,,,Cermaq Canada,Cecil Island,Clayoquot Sound,,,,,0,1,0,1,0,1
1148,,9/1/2016,2016,September,9,,,Cermaq Canada,Cecil Island,Clayoquot Sound,,,,,0,1,0,1,0,1
1148,,10/1/2016,2016,October,10,,,Cermaq Canada,Cecil Island,Clayoquot Sound,,,,,0,1,0,1,0,1
1148,,11/1/2016,2016,November,11,,,Cermaq Canada,Cecil Island,Clayoquot Sound,,,,,0,1,0,1,0,1
1148,,12/1/2016,2016,December,12,,,Cermaq Canada,Cecil Island,Clayoquot Sound,,,,,0,1,0,1,0,1
1148,,1/1/2017,2017,January,1,,,Cermaq Canada,Cecil Island,Clayoquot Sound,,,,,0,1,0,1,0,1
1148,,2/1/2017,2017,February,2,,,Cermaq Canada,Cecil Island,Clayoquot Sound,,,,,0,1,0,1,0,1
1148,,3/1/2017,2017,March,3,,,Cermaq Canada,Cecil Island,Clayoquot Sound,,,,,0,1,0,1,0,1
1148,,4/1/2017,2017,April,4,,,Cermaq Canada,Cecil Island,Clayoquot Sound,,,,,0,1,0,1,0,1
1148,,5/1/2017,2017,May,5,,,Cermaq Canada,Cecil Island,Clayoquot Sound,,,,,0,1,0,1,0,1
1148,,6/1/2017,2017,June,6,,,Cermaq Canada,Cecil Island,Clayoquot Sound,,,,,0,1,0,1,0,1
1148,,4/1/2019,2019,April,4,,,Cermaq Canada,Cecil Island,Clayoquot Sound,,,,,0,1,0,1,0,1
1148,,5/1/2019,2019,May,5,,,Cermaq Canada,Cecil Island,Clayoquot Sound,,,,,0,1,0,1,0,1
1148,,6/1/2019,2019,June,6,,,Cermaq Canada,Cecil Island,Clayoquot Sound,,,,,0,1,0,1,0,1
1148,,7/1/2019,2019,July,7,,,Cermaq Canada,Cecil Island,Clayoquot Sound,,,,,0,1,0,1,0,1
1148,,8/1/2019,2019,August,8,,,Cermaq Canada,Cecil Island,Clayoquot Sound,,,,,0,1,0,1,0,1
1148,,9/1/2019,2019,September,9,,,Cermaq Canada,Cecil Island,Clayoquot Sound,,,,,0,1,0,1,0,1
1148,,10/1/2019,2019,October,10,,,Cermaq Canada,Cecil Island,Clayoquot Sound,,,,,0,1,0,1,0,1
1148,,11/1/2019,2019,November,11,,,Cermaq Canada,Cecil Island,Clayoquot Sound,,,,,0,1,0,1,0,1
1148,,12/1/2019,2019,December,12,,,Cermaq Canada,Cecil Island,Clayoquot Sound,,,,,0,1,0,1,0,1
1148,,1/1/2020,2020,January,1,,,Cermaq Canada,Cecil Island,Clayoquot Sound,,,,,0,1,0,1,0,1
1148,,2/1/2020,2020,February,2,,,Cermaq Canada,Cecil Island,Clayoquot Sound,,,,,0,1,0,1,0,1
1198,,1/1/2019,2019,January,1,,,MOWI Canada West,Wa-kwa,Port Hardy,,,,,0,1,0,1,0,1
1198,,2/1/2019,2019,February,2,,,MOWI Canada West,Wa-kwa,Port Hardy,,,,,0,1,0,1,0,1
1198,,3/1/2019,2019,March,3,,,MOWI Canada West,Wa-kwa,Port Hardy,,,,,0,1,0,1,0,1
1198,,5/1/2019,2019,May,5,,,MOWI Canada West,Wa-kwa,Port Hardy,,,,,0,1,0,1,0,1
1198,,6/1/2019,2019,June,6,,,MOWI Canada West,Wa-kwa,Port Hardy,,,,,0,1,0,1,0,1
1198,,7/1/2019,2019,July,7,,,MOWI Canada West,Wa-kwa,Port Hardy,,,,,0,1,0,1,0,1
1198,,8/1/2019,2019,August,8,,,MOWI Canada West,Wa-kwa,Port Hardy,,,,,0,1,0,1,0,1
1198,,9/1/2019,2019,September,9,,,MOWI Canada West,Wa-kwa,Port Hardy,,,,,0,1,0,1,0,1
1198,,10/1/2019,2019,October,10,,,MOWI Canada West,Wa-kwa,Port Hardy,,,,,0,1,0,1,0,1
1198,,11/1/2019,2019,November,11,,,MOWI Canada West,Wa-kwa,Port Hardy,,,,,0,1,0,1,0,1
1198,,12/1/2019,2019,December,12,,,MOWI Canada West,Wa-kwa,Port Hardy,,,,,0,1,0,1,0,1
1198,,1/1/2020,2020,January,1,,,MOWI Canada West,Wa-kwa,Port Hardy,,,,,0,1,0,1,0,1
1237,,1/1/2016,2016,January,1,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,2/1/2016,2016,February,2,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,3/1/2016,2016,March,3,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,4/1/2016,2016,April,4,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,5/1/2016,2016,May,5,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,10/1/2016,2016,October,10,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,12/1/2016,2016,December,12,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,1/1/2017,2017,January,1,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,2/1/2017,2017,February,2,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,4/1/2017,2017,April,4,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,5/1/2017,2017,May,5,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,6/1/2017,2017,June,6,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,7/1/2017,2017,July,7,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,8/1/2017,2017,August,8,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,9/1/2017,2017,September,9,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,10/1/2017,2017,October,10,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,11/1/2017,2017,November,11,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,12/1/2017,2017,December,12,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,1/1/2018,2018,January,1,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,2/1/2018,2018,February,2,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,3/1/2018,2018,March,3,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,4/1/2018,2018,April,4,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,5/1/2018,2018,May,5,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,6/1/2018,2018,June,6,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,10/1/2018,2018,October,10,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,12/1/2018,2018,December,12,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,1/1/2019,2019,January,1,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,2/1/2019,2019,February,2,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,3/1/2019,2019,March,3,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,4/1/2019,2019,April,4,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,5/1/2019,2019,May,5,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,6/1/2019,2019,June,6,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,7/1/2019,2019,July,7,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,8/1/2019,2019,August,8,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,9/1/2019,2019,September,9,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,10/1/2019,2019,October,10,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,11/1/2019,2019,November,11,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,12/1/2019,2019,December,12,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,1/1/2020,2020,January,1,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,2/1/2020,2020,February,2,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,3/1/2020,2020,March,3,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,4/1/2020,2020,April,4,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,5/1/2020,2020,May,5,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,6/1/2020,2020,June,6,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,11/1/2020,2020,November,11,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,12/1/2020,2020,December,12,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,1/1/2021,2021,January,1,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,2/1/2021,2021,February,2,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,3/1/2021,2021,March,3,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,4/1/2021,2021,April,4,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,5/1/2021,2021,May,5,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,6/1/2021,2021,June,6,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,8/1/2021,2021,August,8,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,9/1/2021,2021,September,9,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,10/1/2021,2021,October,10,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,11/1/2021,2021,November,11,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,12/1/2021,2021,December,12,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,1/1/2022,2022,January,1,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,2/1/2022,2022,February,2,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,3/1/2022,2022,March,3,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,4/1/2022,2022,April,4,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,5/1/2022,2022,May,5,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,6/1/2022,2022,June,6,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1237,,12/1/2022,2022,December,12,,,MOWI Canada West,Shelter Bay,Quatsino Sound,,,,,0,1,0,1,0,1
1238,,11/1/2018,2018,November,11,,,MOWI Canada West,Ross Pass,Quatsino Sound,,,,,0,1,0,1,0,1
1238,,1/1/2019,2019,January,1,,,MOWI Canada West,Ross Pass,Quatsino Sound,,,,,0,1,0,1,0,1
1238,,2/1/2019,2019,February,2,,,MOWI Canada West,Ross Pass,Quatsino Sound,,,,,0,1,0,1,0,1
1238,,3/1/2019,2019,March,3,,,MOWI Canada West,Ross Pass,Quatsino Sound,,,,,0,1,0,1,0,1
1238,,4/1/2019,2019,April,4,,,MOWI Canada West,Ross Pass,Quatsino Sound,,,,,0,1,0,1,0,1
1238,,5/1/2019,2019,May,5,,,MOWI Canada West,Ross Pass,Quatsino Sound,,,,,0,1,0,1,0,1
1238,,6/1/2019,2019,June,6,,,MOWI Canada West,Ross Pass,Quatsino Sound,,,,,0,1,0,1,0,1
1238,,7/1/2019,2019,July,7,,,MOWI Canada West,Ross Pass,Quatsino Sound,,,,,0,1,0,1,0,1
1238,,8/1/2019,2019,August,8,,,MOWI Canada West,Ross Pass,Quatsino Sound,,,,,0,1,0,1,0,1
1238,,9/1/2019,2019,September,9,,,MOWI Canada West,Ross Pass,Quatsino Sound,,,,,0,1,0,1,0,1
1238,,10/1/2019,2019,October,10,,,MOWI Canada West,Ross Pass,Quatsino Sound,,,,,0,1,0,1,0,1
1238,,11/1/2019,2019,November,11,,,MOWI Canada West,Ross Pass,Quatsino Sound,,,,,0,1,0,1,0,1
1238,,12/1/2019,2019,December,12,,,MOWI Canada West,Ross Pass,Quatsino Sound,,,,,0,1,0,1,0,1
1238,,1/1/2020,2020,January,1,,,MOWI Canada West,Ross Pass,Quatsino Sound,,,,,0,1,0,1,0,1
1238,,2/1/2020,2020,February,2,,,MOWI Canada West,Ross Pass,Quatsino Sound,,,,,0,1,0,1,0,1
1238,,3/1/2020,2020,March,3,,,MOWI Canada West,Ross Pass,Quatsino Sound,,,,,0,1,0,1,0,1
1238,,4/1/2020,2020,April,4,,,MOWI Canada West,Ross Pass,Quatsino Sound,,,,,0,1,0,1,0,1
1238,,5/1/2020,2020,May,5,,,MOWI Canada West,Ross Pass,Quatsino Sound,,,,,0,1,0,1,0,1
1238,,6/1/2020,2020,June,6,,,MOWI Canada West,Ross Pass,Quatsino Sound,,,,,0,1,0,1,0,1
1238,,7/1/2020,2020,July,7,,,MOWI Canada West,Ross Pass,Quatsino Sound,,,,,0,1,0,1,0,1
1238,,12/1/2020,2020,December,12,,,MOWI Canada West,Ross Pass,Quatsino Sound,,,,,0,1,0,1,0,1
1238,,1/1/2021,2021,January,1,,,MOWI Canada West,Ross Pass,Quatsino Sound,,,,,0,1,0,1,0,1
1238,,2/1/2021,2021,February,2,,,MOWI Canada West,Ross Pass,Quatsino Sound,,,,,0,1,0,1,0,1
1238,,3/1/2021,2021,March,3,,,MOWI Canada West,Ross Pass,Quatsino Sound,,,,,0,1,0,1,0,1
1238,,4/1/2021,2021,April,4,,,MOWI Canada West,Ross Pass,Quatsino Sound,,,,,0,1,0,1,0,1
1238,,5/1/2021,2021,May,5,,,MOWI Canada West,Ross Pass,Quatsino Sound,,,,,0,1,0,1,0,1
1238,,6/1/2021,2021,June,6,,,MOWI Canada West,Ross Pass,Quatsino Sound,,,,,0,1,0,1,0,1
1238,,7/1/2021,2021,July,7,,,MOWI Canada West,Ross Pass,Quatsino Sound,,,,,0,1,0,1,0,1
1238,,8/1/2021,2021,August,8,,,MOWI Canada West,Ross Pass,Quatsino Sound,,,,,0,1,0,1,0,1
1238,,9/1/2021,2021,September,9,,,MOWI Canada West,Ross Pass,Quatsino Sound,,,,,0,1,0,1,0,1
1238,,10/1/2021,2021,October,10,,,MOWI Canada West,Ross Pass,Quatsino Sound,,,,,0,1,0,1,0,1
1238,,11/1/2021,2021,November,11,,,MOWI Canada West,Ross Pass,Quatsino Sound,,,,,0,1,0,1,0,1
1238,,12/1/2021,2021,December,12,,,MOWI Canada West,Ross Pass,Quatsino Sound,,,,,0,1,0,1,0,1
1238,,1/1/2022,2022,January,1,,,MOWI Canada West,Ross Pass,Quatsino Sound,,,,,0,1,0,1,0,1
1238,,2/1/2022,2022,February,2,,,MOWI Canada West,Ross Pass,Quatsino Sound,,,,,0,1,0,1,0,1
1238,,3/1/2022,2022,March,3,,,MOWI Canada West,Ross Pass,Quatsino Sound,,,,,0,1,0,1,0,1
1238,,4/1/2022,2022,April,4,,,MOWI Canada West,Ross Pass,Quatsino Sound,,,,,0,1,0,1,0,1
1238,,5/1/2022,2022,May,5,,,MOWI Canada West,Ross Pass,Quatsino Sound,,,,,0,1,0,1,0,1
1288,,1/1/2016,2016,January,1,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,2/1/2016,2016,February,2,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,3/1/2016,2016,March,3,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,11/1/2016,2016,November,11,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,12/1/2016,2016,December,12,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,1/1/2017,2017,January,1,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,2/1/2017,2017,February,2,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,3/1/2017,2017,March,3,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,4/1/2017,2017,April,4,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,5/1/2017,2017,May,5,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,6/1/2017,2017,June,6,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,7/1/2017,2017,July,7,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,8/1/2017,2017,August,8,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,9/1/2017,2017,September,9,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,10/1/2017,2017,October,10,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,1/1/2018,2018,January,1,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,2/1/2018,2018,February,2,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,4/1/2018,2018,April,4,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,5/1/2018,2018,May,5,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,6/1/2018,2018,June,6,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,7/1/2018,2018,July,7,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,8/1/2018,2018,August,8,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,9/1/2018,2018,September,9,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,10/1/2018,2018,October,10,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,11/1/2018,2018,November,11,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,12/1/2018,2018,December,12,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,1/1/2019,2019,January,1,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,2/1/2019,2019,February,2,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,3/1/2019,2019,March,3,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,4/1/2019,2019,April,4,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,5/1/2019,2019,May,5,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,6/1/2019,2019,June,6,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,7/1/2019,2019,July,7,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,8/1/2019,2019,August,8,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,9/1/2019,2019,September,9,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,10/1/2019,2019,October,10,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,2/1/2020,2020,February,2,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,3/1/2020,2020,March,3,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,4/1/2020,2020,April,4,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,6/1/2020,2020,June,6,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,7/1/2020,2020,July,7,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,8/1/2020,2020,August,8,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,9/1/2020,2020,September,9,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,10/1/2020,2020,October,10,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,11/1/2020,2020,November,11,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,12/1/2020,2020,December,12,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,1/1/2021,2021,January,1,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,2/1/2021,2021,February,2,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,3/1/2021,2021,March,3,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,4/1/2021,2021,April,4,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,5/1/2021,2021,May,5,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,6/1/2021,2021,June,6,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,7/1/2021,2021,July,7,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,8/1/2021,2021,August,8,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,3/1/2022,2022,March,3,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,4/1/2022,2022,April,4,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,6/1/2022,2022,June,6,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,7/1/2022,2022,July,7,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,8/1/2022,2022,August,8,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,9/1/2022,2022,September,9,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,10/1/2022,2022,October,10,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,11/1/2022,2022,November,11,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1288,,12/1/2022,2022,December,12,,,MOWI Canada West,Humphrey Rock,Port Hardy,,,,,0,1,0,1,0,1
1291,,9/1/2019,2019,September,9,,,Cermaq Canada,Sargeaunt Pass,Clayoquot Sound,,,,,0,1,0,1,0,1
1291,,11/1/2019,2019,November,11,,,Cermaq Canada,Sargeaunt Pass,Clayoquot Sound,,,,,0,1,0,1,0,1
1291,,12/1/2019,2019,December,12,,,Cermaq Canada,Sargeaunt Pass,Clayoquot Sound,,,,,0,1,0,1,0,1
1291,,1/1/2020,2020,January,1,,,Cermaq Canada,Sargeaunt Pass,Clayoquot Sound,,,,,0,1,0,1,0,1
1291,,2/1/2020,2020,February,2,,,Cermaq Canada,Sargeaunt Pass,Clayoquot Sound,,,,,0,1,0,1,0,1
1291,,3/1/2020,2020,March,3,,,Cermaq Canada,Sargeaunt Pass,Clayoquot Sound,,,,,0,1,0,1,0,1
1291,,4/1/2020,2020,April,4,,,Cermaq Canada,Sargeaunt Pass,Clayoquot Sound,,,,,0,1,0,1,0,1
1291,,5/1/2020,2020,May,5,,,Cermaq Canada,Sargeaunt Pass,Clayoquot Sound,,,,,0,1,0,1,0,1
1291,,7/1/2020,2020,July,7,,,Cermaq Canada,Sargeaunt Pass,Clayoquot Sound,,,,,0,1,0,1,0,1
1291,,8/1/2020,2020,August,8,,,Cermaq Canada,Sargeaunt Pass,Clayoquot Sound,,,,,0,1,0,1,0,1
1291,,10/1/2020,2020,October,10,,,Cermaq Canada,Sargeaunt Pass,Clayoquot Sound,,,,,0,1,0,1,0,1
1291,,11/1/2020,2020,November,11,,,Cermaq Canada,Sargeaunt Pass,Clayoquot Sound,,,,,0,1,0,1,0,1
1291,,12/1/2020,2020,December,12,,,Cermaq Canada,Sargeaunt Pass,Clayoquot Sound,,,,,0,1,0,1,0,1
1291,,1/1/2021,2021,January,1,,,Cermaq Canada,Sargeaunt Pass,Clayoquot Sound,,,,,0,1,0,1,0,1
1291,,2/1/2021,2021,February,2,,,Cermaq Canada,Sargeaunt Pass,Clayoquot Sound,,,,,0,1,0,1,0,1
1291,,3/1/2021,2021,March,3,,,Cermaq Canada,Sargeaunt Pass,Clayoquot Sound,,,,,0,1,0,1,0,1
1291,,4/1/2021,2021,April,4,,,Cermaq Canada,Sargeaunt Pass,Clayoquot Sound,,,,,0,1,0,1,0,1
1291,,5/1/2021,2021,May,5,,,Cermaq Canada,Sargeaunt Pass,Clayoquot Sound,,,,,0,1,0,1,0,1
1293,,1/1/2016,2016,January,1,,,MOWI Canada West,Jackson Pass,Port Hardy,,,,,0,1,0,1,0,1
1293,,6/1/2016,2016,June,6,,,MOWI Canada West,Jackson Pass,Port Hardy,,,,,0,1,0,1,0,1
1293,,7/1/2016,2016,July,7,,,MOWI Canada West,Jackson Pass,Port Hardy,,,,,0,1,0,1,0,1
1293,,8/1/2016,2016,August,8,,,MOWI Canada West,Jackson Pass,Port Hardy,,,,,0,1,0,1,0,1
1293,,9/1/2016,2016,September,9,,,MOWI Canada West,Jackson Pass,Port Hardy,,,,,0,1,0,1,0,1
1293,,10/1/2016,2016,October,10,,,MOWI Canada West,Jackson Pass,Port Hardy,,,,,0,1,0,1,0,1
1293,,11/1/2016,2016,November,11,,,MOWI Canada West,Jackson Pass,Port Hardy,,,,,0,1,0,1,0,1
1293,,1/1/2017,2017,January,1,,,MOWI Canada West,Jackson Pass,Port Hardy,,,,,0,1,0,1,0,1
