mort_date,year,month,month_numerical,site_id,latitude,longitude,mort_action,mort_contributing,mort_comments,company,site,zone,species,mort_cause,mortality_events,mot_control,algalbloom,ag_control,low_do,ldocontrol,treatment,treatment_control,date,year class
,2019,January,1,1618,,,,,,Grieg Seafood BC,Lutes Creek,Broughton Archipelago,,,0,1,0,1,0,1,0,1,n/a,2
,2019,January,1,1691,,,,,,Grieg Seafood BC,Mahatta West,Central Coast,,,0,1,0,1,0,1,0,1,1/2/2019,2
,2019,January,1,1697,,,,,,Creative Salmon Company,Duncan Island,Sunshine Coast,,,0,1,0,1,0,1,0,1,n/a,2
,2019,January,1,1702,,,,,,Grieg Seafood BC,Koskimo,Central Coast,,,0,1,0,1,0,1,0,1,n/a,2
,2019,January,1,1705,,,,,,Creative Salmon Company,98,Nootka Sound,,,0,1,0,1,0,1,0,1,1/13/2019,2
,2019,January,1,1762,,,,,,Creative Salmon Company,Kunechin,Nootka Sound,,,0,1,0,1,0,1,0,1,n/a,2
,2019,January,1,1789,,,,,,Creative Salmon Company,Cypress Harbour,Nootka Sound,,,0,1,0,1,0,1,0,1,1/25/2019,2
,2019,January,1,1825,,,,,,Creative Salmon Company,Ross Pass,Broughton Archipelago,,,0,1,0,1,0,1,0,1,1/9/2019,2
,2019,January,1,1839,,,,,,Creative Salmon Company,93,Broughton Archipelago,,,0,1,0,1,0,1,0,1,43479,2
,2019,January,1,1849,,,,,,Creative Salmon Company,Rant Point,Nootka Sound,,,0,1,0,1,0,1,0,1,1/14/2019,2
,2019,January,1,1862,,,,,,Creative Salmon Company,Lime Point,Esperanza Inlet,,,0,1,0,1,0,1,0,1,1/20/2019,2
,2019,January,1,1863,,,,,,Creative Salmon Company,Glacier Falls,Esperanza Inlet,,,0,1,0,1,0,1,0,1,1/9/2019,2
,2019,January,1,6668,,,,,,Cermaq Canada,Sargeaunt Pass,Clayoquot Sound,,,0,1,0,1,0,1,0,1,1/6/2019,1
,2019,January,1,7273,,,,,,Creative Salmon Company,89,Broughton Archipelago,,,0,1,0,1,0,1,0,1,1/14/2019,1
,2019,January,1,7714,,,,,,Grieg Seafood BC,Alexander,Central Coast,,,0,1,0,1,0,1,0,1,1/25/2019,1
,2019,July,7,100,,,,,,Grieg Seafood BC,McIntyre Lake,Discovery Islands,,,0,1,0,1,0,1,0,1,7/7/2019,1
,2019,July,7,141,,,,,,Grieg Seafood BC,Sheep Passage,Broughton Archipelago,,,0,1,0,1,0,1,0,1,n/a,1
,2019,July,7,143,,,,,,Grieg Seafood BC,Maude Island,Broughton Archipelago,,,0,1,0,1,0,1,0,1,7/10/2019,1
,2019,July,7,144,,,,,,Grieg Seafood BC,Marsh Bay,Quatsino Sound,,,0,1,0,1,0,1,0,1,7/10/2019,1
,2019,July,7,211,,,,,,Grieg Seafood BC,Salten,Discovery Islands,,,0,1,0,1,0,1,0,1,7/23/2019,1
,2019,July,7,221,,,,,,Creative Salmon Company,91,Sunshine Coast,,,0,1,0,1,0,1,0,1,7/5/2019,1
,2019,July,7,227,,,,,,Cermaq Canada,Baxter Islets,Clayoquot Sound,,,0,1,0,1,0,1,0,1,7/2/2019,1
,2019,July,7,234,,,,,,Cermaq Canada,Fortune Channel,Clayoquot Sound,,,0,1,0,1,0,1,0,1,7/17/2019,1
,2019,July,7,303,,,,,,Grieg Seafood BC,Humphrey Rock,Sunshine Coast,,,0,1,0,1,0,1,0,1,n/a,1
,2019,July,7,304,,,,,,Cermaq Canada,Sir Edmund Bay,Discovery Islands,,,0,1,0,1,0,1,0,1,7/1/2019,1
,2019,July,7,306,,,,,,Cermaq Canada,92,Discovery Islands,,,0,1,0,1,0,1,0,1,7/20/2019,1
,2019,July,7,314,,,,,,Cermaq Canada,Sonora Point,Clayoquot Sound,,,0,1,0,1,0,1,0,1,7/2/2019,1
,2019,July,7,332,,,,,,Creative Salmon Company,St. Vincent Bay,Sunshine Coast,,,0,1,0,1,0,1,0,1,7/7/2019,1
,2019,July,7,458,,,,,,Cermaq Canada,Esperanza,Broughton Archipelago,,,0,1,0,1,0,1,0,1,7/16/2019,1
,2019,July,7,465,,,,,,Grieg Seafood BC,87,Broughton Archipelago,,,0,1,0,1,0,1,0,1,7/21/2019,2
,2019,July,7,527,,,,,,Cermaq Canada,Steamer,Clayoquot Sound,,,0,1,0,1,0,1,0,1,7/16/2019,2
,2019,July,7,543,,,,,,Cermaq Canada,Robertson,Clayoquot Sound,,,0,1,0,1,0,1,0,1,7/16/2019,2
,2019,July,7,728,,,,,,Cermaq Canada,Wanx talis,Broughton Archipelago,,,0,1,0,1,0,1,0,1,7/17/2019,2
,2019,July,7,739,,,,,,Grieg Seafood BC,90,Broughton Archipelago,,,0,1,0,1,0,1,0,1,7/18/2019,2
,2019,July,7,746,,,,,,Creative Salmon Company,Wehlis Bay,Sunshine Coast,,,0,1,0,1,0,1,0,1,43673,2
,2019,July,7,831,,,,,,Grieg Seafood BC,Venture Point,Port Hardy,,,0,1,0,1,0,1,0,1,7/7/2019,2
,2019,July,7,871,,,,,,Creative Salmon Company,Baxter Islet,Discovery Islands,,,0,1,0,1,0,1,0,1,n/a,2
,2019,July,7,892,,,,,,Grieg Seafood BC,Binns Island,Port Hardy,,,0,1,0,1,0,1,0,1,7/1/2019,2
,2019,July,7,1059,,,,,,Grieg Seafood BC,Swanson,Broughton Archipelago,,,0,1,0,1,0,1,0,1,7/25/2019,2
,2019,July,7,1136,,,,,,Grieg Seafood BC,Tsa-ya,Discovery Islands,,,0,1,0,1,0,1,0,1,43654,2
,2019,July,7,1148,,,,,,Cermaq Canada,Brougham Point,Clayoquot Sound,,,0,1,0,1,0,1,0,1,7/3/2019,2
,2019,July,7,1198,,,,,,Grieg Seafood BC,Simmonds Point,Port Hardy,,,0,1,0,1,0,1,0,1,7/24/2019,2
,2019,July,7,1237,,,,,,Grieg Seafood BC,Port Elizabeth,Quatsino Sound,,,0,1,0,1,0,1,0,1,7/4/2019,2
,2019,July,7,1238,,,,,,Grieg Seafood BC,Muchalat South,Quatsino Sound,,,0,1,0,1,0,1,0,1,7/17/2019,2
,2019,July,7,1300,,,,,,Grieg Seafood BC,Althorpe,Discovery Islands,,,0,1,0,1,0,1,0,1,7/29/2019,2
,2019,July,7,1336,,,,,,Cermaq Canada,Wa-kwa,Broughton Archipelago,,,0,1,0,1,0,1,0,1,n/a,2
,2019,July,7,1382,,,,,,Grieg Seafood BC,Site 13,Port Hardy,,,0,1,0,1,0,1,0,1,7/16/2019,1
,2019,July,7,1401,,,,,,Cermaq Canada,Burdwood,Discovery Islands,,,0,1,0,1,0,1,0,1,7/16/2019,1
,2019,July,7,1507,,,,,,Cermaq Canada,Plover Point,Clayoquot Sound,,,0,1,0,1,0,1,0,1,7/3/2019,1
,2019,July,7,1581,,,,,,Grieg Seafood BC,Lees Bay,Discovery Islands,,,0,1,0,1,0,1,0,1,7/26/2019,1
,2019,July,7,1586,,,,,,Grieg Seafood BC,Frederick Arm,Broughton Archipelago,,,0,1,0,1,0,1,0,1,7/1/2019,1
,2019,July,7,1618,,,,,,Grieg Seafood BC,Lutes Creek,Broughton Archipelago,,,0,1,0,1,0,1,0,1,7/7/2019,1
,2019,July,7,1697,,,,,,Creative Salmon Company,Duncan Island,Sunshine Coast,,,0,1,0,1,0,1,0,1,7/18/2019,1
,2019,July,7,1698,,,,,,Creative Salmon Company,Ahlstrom,Sunshine Coast,,,0,1,0,1,0,1,0,1,7/31/2019,1
,2019,July,7,1705,,,,,,Creative Salmon Company,98,Nootka Sound,,,0,1,0,1,0,1,0,1,7/4/2019,2
,2019,July,7,1789,,,,,,Creative Salmon Company,Cypress Harbour,Nootka Sound,,,0,1,0,1,0,1,0,1,7/4/2019,2
,2019,July,7,1849,,,,,,Creative Salmon Company,Rant Point,Nootka Sound,,,0,1,0,1,0,1,0,1,43658,2
,2019,July,7,7053,,,,,,Grieg Seafood BC,Hecate,Port Hardy,,,0,1,0,1,0,1,0,1,7/15/2019,2
,2019,July,7,7273,,,,,,Creative Salmon Company,89,Broughton Archipelago,,,0,1,0,1,0,1,0,1,7/27/2019,2
,2019,July,7,7714,,,,,,Grieg Seafood BC,Alexander,Central Coast,,,0,1,0,1,0,1,0,1,7/9/2019,2
,2019,June,6,100,,,,,,Grieg Seafood BC,McIntyre Lake,Discovery Islands,,,0,1,0,1,0,1,0,1,6/10/2019,2
,2019,June,6,143,,,,,,Grieg Seafood BC,Maude Island,Broughton Archipelago,,,0,1,0,1,0,1,0,1,6/9/2019,2
,2019,June,6,144,,,,,,Grieg Seafood BC,Marsh Bay,Quatsino Sound,,,0,1,0,1,0,1,0,1,6/30/2019,2
,2019,June,6,211,,,,,,Grieg Seafood BC,Salten,Discovery Islands,,,0,1,0,1,0,1,0,1,n/a,2
,2019,June,6,221,,,,,,Creative Salmon Company,91,Sunshine Coast,,,0,1,0,1,0,1,0,1,6/20/2019,2
,2019,June,6,227,,,,,,Cermaq Canada,Baxter Islets,Clayoquot Sound,,,0,1,0,1,0,1,0,1,6/8/2019,2
,2019,June,6,234,,,,,,Cermaq Canada,Fortune Channel,Clayoquot Sound,,,0,1,0,1,0,1,0,1,43635,2
,2019,June,6,303,,,,,,Grieg Seafood BC,Humphrey Rock,Sunshine Coast,,,0,1,0,1,0,1,0,1,n/a,1
,2019,June,6,304,,,,,,Cermaq Canada,Sir Edmund Bay,Discovery Islands,,,0,1,0,1,0,1,0,1,6/20/2019,1
,2019,June,6,306,,,,,,Cermaq Canada,92,Discovery Islands,,,0,1,0,1,0,1,0,1,n/a,1
,2019,June,6,314,,,,,,Cermaq Canada,Sonora Point,Clayoquot Sound,,,0,1,0,1,0,1,0,1,6/8/2019,2
,2019,June,6,332,,,,,,Creative Salmon Company,St. Vincent Bay,Sunshine Coast,,,0,1,0,1,0,1,0,1,6/22/2019,2
,2019,June,6,458,,,,,,Cermaq Canada,Esperanza,Broughton Archipelago,,,0,1,0,1,0,1,0,1,6/19/2019,2
,2019,June,6,465,,,,,,Grieg Seafood BC,87,Broughton Archipelago,,,0,1,0,1,0,1,0,1,6/22/2019,2
,2019,June,6,467,,,,,,Grieg Seafood BC,Phillips Arm,Broughton Archipelago,,,0,1,0,1,0,1,0,1,6/24/2019,2
,2019,June,6,527,,,,,,Cermaq Canada,Steamer,Clayoquot Sound,,,0,1,0,1,0,1,0,1,6/18/2019,1
,2019,June,6,543,,,,,,Cermaq Canada,Robertson,Clayoquot Sound,,,0,1,0,1,0,1,0,1,6/15/2019,2
,2019,June,6,739,,,,,,Grieg Seafood BC,90,Broughton Archipelago,,,0,1,0,1,0,1,0,1,6/22/2019,2
,2019,June,6,746,,,,,,Creative Salmon Company,Wehlis Bay,Sunshine Coast,,,0,1,0,1,0,1,0,1,6/13/2019,2
,2019,June,6,790,,,,,,Grieg Seafood BC,Conville Bay,Discovery Islands,,,0,1,0,1,0,1,0,1,6/10/2019,2
,2019,June,6,819,,,,,,Cermaq Canada,Concepcion,Broughton Archipelago,,,0,1,0,1,0,1,0,1,n/a,1
,2019,June,6,820,,,,,,Grieg Seafood BC,97,Broughton Archipelago,,,0,1,0,1,0,1,0,1,6/23/2019,1
,2019,June,6,831,,,,,,Grieg Seafood BC,Venture Point,Port Hardy,,,0,1,0,1,0,1,0,1,6/23/2019,1
,2019,June,6,892,,,,,,Grieg Seafood BC,Binns Island,Port Hardy,,,0,1,0,1,0,1,0,1,43641,1
,2019,June,6,1059,,,,,,Grieg Seafood BC,Swanson,Broughton Archipelago,,,0,1,0,1,0,1,0,1,6/5/2019,1
,2019,June,6,1136,,,,,,Grieg Seafood BC,Tsa-ya,Discovery Islands,,,0,1,0,1,0,1,0,1,6/2/2019,1
,2019,June,6,1198,,,,,,Grieg Seafood BC,Simmonds Point,Port Hardy,,,0,1,0,1,0,1,0,1,6/21/2019,1
,2019,June,6,1237,,,,,,Grieg Seafood BC,Port Elizabeth,Quatsino Sound,,,0,1,0,1,0,1,0,1,43642,1
,2019,June,6,1238,,,,,,Grieg Seafood BC,Muchalat South,Quatsino Sound,,,0,1,0,1,0,1,0,1,6/4/2019,1
,2019,June,6,1288,,,,,,Grieg Seafood BC,Ghi ya,Port Hardy,,,0,1,0,1,0,1,0,1,6/12/2019,2
,2019,June,6,1293,,,,,,Grieg Seafood BC,Glacial Creek,Port Hardy,,,0,1,0,1,0,1,0,1,6/5/2019,2
,2019,June,6,1300,,,,,,Grieg Seafood BC,Althorpe,Discovery Islands,,,0,1,0,1,0,1,0,1,6/11/2019,2
,2019,June,6,1336,,,,,,Cermaq Canada,Wa-kwa,Broughton Archipelago,,,0,1,0,1,0,1,0,1,6/12/2019,2
,2019,June,6,1382,,,,,,Grieg Seafood BC,Site 13,Port Hardy,,,0,1,0,1,0,1,0,1,6/23/2019,2
,2019,June,6,1401,,,,,,Cermaq Canada,Burdwood,Discovery Islands,,,0,1,0,1,0,1,0,1,n/a,2
,2019,June,6,1507,,,,,,Cermaq Canada,Plover Point,Clayoquot Sound,,,0,1,0,1,0,1,0,1,6/3/2019,2
,2019,June,6,1581,,,,,,Grieg Seafood BC,Lees Bay,Discovery Islands,,,0,1,0,1,0,1,0,1,6/13/2019,1
,2019,June,6,1586,,,,,,Grieg Seafood BC,Frederick Arm,Broughton Archipelago,,,0,1,0,1,0,1,0,1,6/10/2019,1
,2019,June,6,1618,,,,,,Grieg Seafood BC,Lutes Creek,Broughton Archipelago,,,0,1,0,1,0,1,0,1,6/12/2019,1
,2019,June,6,1691,,,,,,Grieg Seafood BC,Mahatta West,Central Coast,,,0,1,0,1,0,1,0,1,6/12/2019,1
,2019,June,6,1697,,,,,,Creative Salmon Company,Duncan Island,Sunshine Coast,,,0,1,0,1,0,1,0,1,6/28/2019,1
,2019,June,6,1698,,,,,,Creative Salmon Company,Ahlstrom,Sunshine Coast,,,0,1,0,1,0,1,0,1,6/23/2019,1
,2019,June,6,1705,,,,,,Creative Salmon Company,98,Nootka Sound,,,0,1,0,1,0,1,0,1,6/21/2019,1
,2019,June,6,1738,,,,,,Creative Salmon Company,Bare Bluff,Nootka Sound,,,0,1,0,1,0,1,0,1,6/16/2019,1
,2019,June,6,1762,,,,,,Creative Salmon Company,Kunechin,Nootka Sound,,,0,1,0,1,0,1,0,1,6/14/2019,1
,2019,June,6,1789,,,,,,Creative Salmon Company,Cypress Harbour,Nootka Sound,,,0,1,0,1,0,1,0,1,43634,1
,2019,June,6,1825,,,,,,Creative Salmon Company,Ross Pass,Broughton Archipelago,,,0,1,0,1,0,1,0,1,6/23/2019,1
,2019,June,6,1839,,,,,,Creative Salmon Company,93,Broughton Archipelago,,,0,1,0,1,0,1,0,1,43640,1
,2019,June,6,1862,,,,,,Creative Salmon Company,Lime Point,Esperanza Inlet,,,0,1,0,1,0,1,0,1,n/a,2
,2019,June,6,1863,,,,,,Creative Salmon Company,Glacier Falls,Esperanza Inlet,,,0,1,0,1,0,1,0,1,n/a,2
,2019,June,6,6668,,,,,,Cermaq Canada,Sargeaunt Pass,Clayoquot Sound,,,0,1,0,1,0,1,0,1,n/a,2
,2019,June,6,7053,,,,,,Grieg Seafood BC,Hecate,Port Hardy,,,0,1,0,1,0,1,0,1,6/16/2019,2
,2019,June,6,7273,,,,,,Creative Salmon Company,89,Broughton Archipelago,,,0,1,0,1,0,1,0,1,6/17/2019,2
,2019,June,6,7713,,,,,,Grieg Seafood BC,Doyle Island,Central Coast,,,0,1,0,1,0,1,0,1,6/18/2019,2
,2019,June,6,7714,,,,,,Grieg Seafood BC,Alexander,Central Coast,,,0,1,0,1,0,1,0,1,6/24/2019,2
,2019,March,3,78,,,,,,Grieg Seafood BC,Saranac Island,Discovery Islands,,,0,1,0,1,0,1,0,1,3/20/2019,2
,2019,March,3,100,,,,,,Grieg Seafood BC,McIntyre Lake,Discovery Islands,,,0,1,0,1,0,1,0,1,3/30/2019,2
,2019,March,3,141,,,,,,Grieg Seafood BC,Sheep Passage,Broughton Archipelago,,,0,1,0,1,0,1,0,1,3/25/2019,2
,2019,March,3,143,,,,,,Grieg Seafood BC,Maude Island,Broughton Archipelago,,,0,1,0,1,0,1,0,1,n/a,2
,2019,March,3,144,,,,,,Grieg Seafood BC,Marsh Bay,Quatsino Sound,,,0,1,0,1,0,1,0,1,3/30/2019,2
,2019,March,3,221,,,,,,Creative Salmon Company,91,Sunshine Coast,,,0,1,0,1,0,1,0,1,n/a,2
,2019,March,3,234,,,,,,Cermaq Canada,Fortune Channel,Clayoquot Sound,,,0,1,0,1,0,1,0,1,3/27/2019,2
,2019,March,3,303,,,,,,Grieg Seafood BC,Humphrey Rock,Sunshine Coast,,,0,1,0,1,0,1,0,1,3/12/2019,2
,2019,March,3,304,,,,,,Cermaq Canada,Sir Edmund Bay,Discovery Islands,,,0,1,0,1,0,1,0,1,3/29/2019,2
,2019,March,3,314,,,,,,Cermaq Canada,Sonora Point,Clayoquot Sound,,,0,1,0,1,0,1,0,1,3/30/2019,2
,2019,March,3,332,,,,,,Creative Salmon Company,St. Vincent Bay,Sunshine Coast,,,0,1,0,1,0,1,0,1,n/a,2
,2019,March,3,380,,,,,,Grieg Seafood BC,Wicklow Point,Discovery Islands,,,0,1,0,1,0,1,0,1,3/19/2019,2
,2019,March,3,458,,,,,,Cermaq Canada,Esperanza,Broughton Archipelago,,,0,1,0,1,0,1,0,1,3/3/2019,2
,2019,March,3,465,,,,,,Grieg Seafood BC,87,Broughton Archipelago,,,0,1,0,1,0,1,0,1,3/11/2019,2
,2019,March,3,520,,,,,,Cermaq Canada,Bedwell,Clayoquot Sound,,,0,1,0,1,0,1,0,1,3/2/2019,2
,2019,March,3,527,,,,,,Cermaq Canada,Steamer,Clayoquot Sound,,,0,1,0,1,0,1,0,1,n/a,2
,2019,March,3,543,,,,,,Cermaq Canada,Robertson,Clayoquot Sound,,,0,1,0,1,0,1,0,1,n/a,1
,2019,March,3,728,,,,,,Cermaq Canada,Wanx talis,Broughton Archipelago,,,0,1,0,1,0,1,0,1,3/29/2019,1
,2019,March,3,746,,,,,,Creative Salmon Company,Wehlis Bay,Sunshine Coast,,,0,1,0,1,0,1,0,1,n/a,1
,2019,March,3,790,,,,,,Grieg Seafood BC,Conville Bay,Discovery Islands,,,0,1,0,1,0,1,0,1,3/25/2019,1
,2019,March,3,819,,,,,,Cermaq Canada,Concepcion,Broughton Archipelago,,,0,1,0,1,0,1,0,1,n/a,1
,2019,March,3,820,,,,,,Grieg Seafood BC,97,Broughton Archipelago,,,0,1,0,1,0,1,0,1,3/22/2019,1
,2019,March,3,831,,,,,,Grieg Seafood BC,Venture Point,Port Hardy,,,0,1,0,1,0,1,0,1,3/15/2019,1
,2019,March,3,869,,,,,,Cermaq Canada,Noo-la,Broughton Archipelago,,,0,1,0,1,0,1,0,1,3/1/2019,1
,2019,March,3,892,,,,,,Grieg Seafood BC,Binns Island,Port Hardy,,,0,1,0,1,0,1,0,1,3/13/2019,1
,2019,March,3,1059,,,,,,Grieg Seafood BC,Swanson,Broughton Archipelago,,,0,1,0,1,0,1,0,1,3/31/2019,1
,2019,March,3,1136,,,,,,Grieg Seafood BC,Tsa-ya,Discovery Islands,,,0,1,0,1,0,1,0,1,3/23/2019,1
,2019,March,3,1144,,,,,,Cermaq Canada,Chancellor Channel,Broughton Archipelago,,,0,1,0,1,0,1,0,1,3/16/2019,1
,2019,March,3,1198,,,,,,Grieg Seafood BC,Simmonds Point,Port Hardy,,,0,1,0,1,0,1,0,1,3/10/2019,1
,2019,March,3,1237,,,,,,Grieg Seafood BC,Port Elizabeth,Quatsino Sound,,,0,1,0,1,0,1,0,1,3/27/2019,1
,2019,March,3,1238,,,,,,Grieg Seafood BC,Muchalat South,Quatsino Sound,,,0,1,0,1,0,1,0,1,43530,1
,2019,March,3,1288,,,,,,Grieg Seafood BC,Ghi ya,Port Hardy,,,0,1,0,1,0,1,0,1,3/7/2019,1
,2019,March,3,1293,,,,,,Grieg Seafood BC,Glacial Creek,Port Hardy,,,0,1,0,1,0,1,0,1,3/20/2019,1
,2019,March,3,1300,,,,,,Grieg Seafood BC,Althorpe,Discovery Islands,,,0,1,0,1,0,1,0,1,3/25/2019,1
,2019,March,3,1336,,,,,,Cermaq Canada,Wa-kwa,Broughton Archipelago,,,0,1,0,1,0,1,0,1,n/a,1
,2019,March,3,1350,,,,,,Grieg Seafood BC,Vantage,Port Hardy,,,0,1,0,1,0,1,0,1,3/7/2019,1
,2019,March,3,1382,,,,,,Grieg Seafood BC,Site 13,Port Hardy,,,0,1,0,1,0,1,0,1,3/18/2019,1
,2019,March,3,1507,,,,,,Cermaq Canada,Plover Point,Clayoquot Sound,,,0,1,0,1,0,1,0,1,3/30/2019,1
,2019,March,3,1537,,,,,,Cermaq Canada,Barnes Bay,Clayoquot Sound,,,0,1,0,1,0,1,0,1,n/a,1
,2019,March,3,1581,,,,,,Grieg Seafood BC,Lees Bay,Discovery Islands,,,0,1,0,1,0,1,0,1,3/1/2019,1
,2019,March,3,1586,,,,,,Grieg Seafood BC,Frederick Arm,Broughton Archipelago,,,0,1,0,1,0,1,0,1,3/18/2019,1
,2019,March,3,1691,,,,,,Grieg Seafood BC,Mahatta West,Central Coast,,,0,1,0,1,0,1,0,1,3/13/2019,1
,2019,March,3,1697,,,,,,Creative Salmon Company,Duncan Island,Sunshine Coast,,,0,1,0,1,0,1,0,1,n/a,1
,2019,March,3,1762,,,,,,Creative Salmon Company,Kunechin,Nootka Sound,,,0,1,0,1,0,1,0,1,3/19/2019,1
,2019,March,3,1825,,,,,,Creative Salmon Company,Ross Pass,Broughton Archipelago,,,0,1,0,1,0,1,0,1,3/24/2019,2
,2019,March,3,1839,,,,,,Creative Salmon Company,93,Broughton Archipelago,,,0,1,0,1,0,1,0,1,43547,1
,2019,March,3,1862,,,,,,Creative Salmon Company,Lime Point,Esperanza Inlet,,,0,1,0,1,0,1,0,1,3/24/2019,1
,2019,March,3,1863,,,,,,Creative Salmon Company,Glacier Falls,Esperanza Inlet,,,0,1,0,1,0,1,0,1,3/30/2019,1
,2019,March,3,7053,,,,,,Grieg Seafood BC,Hecate,Port Hardy,,,0,1,0,1,0,1,0,1,3/5/2019,1
,2019,March,3,7273,,,,,,Creative Salmon Company,89,Broughton Archipelago,,,0,1,0,1,0,1,0,1,3/23/2019,1
,2019,March,3,7714,,,,,,Grieg Seafood BC,Alexander,Central Coast,,,0,1,0,1,0,1,0,1,3/26/2019,2
,2019,May,5,78,,,,,,Grieg Seafood BC,Saranac Island,Discovery Islands,,,0,1,0,1,0,1,0,1,5/22/2019,2
,2019,May,5,100,,,,,,Grieg Seafood BC,McIntyre Lake,Discovery Islands,,,0,1,0,1,0,1,0,1,5/19/2019,2
,2019,May,5,141,,,,,,Grieg Seafood BC,Sheep Passage,Broughton Archipelago,,,0,1,0,1,0,1,0,1,5/28/2019,2
,2019,May,5,143,,,,,,Grieg Seafood BC,Maude Island,Broughton Archipelago,,,0,1,0,1,0,1,0,1,5/20/2019,2
,2019,May,5,144,,,,,,Grieg Seafood BC,Marsh Bay,Quatsino Sound,,,0,1,0,1,0,1,0,1,5/5/2019,2
,2019,May,5,221,,,,,,Creative Salmon Company,91,Sunshine Coast,,,0,1,0,1,0,1,0,1,5/2/2019,2
,2019,May,5,227,,,,,,Cermaq Canada,Baxter Islets,Clayoquot Sound,,,0,1,0,1,0,1,0,1,n/a,2
,2019,May,5,234,,,,,,Cermaq Canada,Fortune Channel,Clayoquot Sound,,,0,1,0,1,0,1,0,1,n/a,2
,2019,May,5,303,,,,,,Grieg Seafood BC,Humphrey Rock,Sunshine Coast,,,0,1,0,1,0,1,0,1,n/a,2
,2019,May,5,304,,,,,,Cermaq Canada,Sir Edmund Bay,Discovery Islands,,,0,1,0,1,0,1,0,1,5/10/2019,2
,2019,May,5,314,,,,,,Cermaq Canada,Sonora Point,Clayoquot Sound,,,0,1,0,1,0,1,0,1,5/11/2019,1
,2019,May,5,332,,,,,,Creative Salmon Company,St. Vincent Bay,Sunshine Coast,,,0,1,0,1,0,1,0,1,n/a,1
,2019,May,5,380,,,,,,Grieg Seafood BC,Wicklow Point,Discovery Islands,,,0,1,0,1,0,1,0,1,43600,1
,2019,May,5,458,,,,,,Cermaq Canada,Esperanza,Broughton Archipelago,,,0,1,0,1,0,1,0,1,n/a,1
,2019,May,5,465,,,,,,Grieg Seafood BC,87,Broughton Archipelago,,,0,1,0,1,0,1,0,1,43605,2
,2019,May,5,467,,,,,,Grieg Seafood BC,Phillips Arm,Broughton Archipelago,,,0,1,0,1,0,1,0,1,43598,2
,2019,May,5,520,,,,,,Cermaq Canada,Bedwell,Clayoquot Sound,,,0,1,0,1,0,1,0,1,n/a,2
,2019,May,5,527,,,,,,Cermaq Canada,Steamer,Clayoquot Sound,,,0,1,0,1,0,1,0,1,5/1/2019,1
,2019,May,5,543,,,,,,Cermaq Canada,Robertson,Clayoquot Sound,,,0,1,0,1,0,1,0,1,5/18/2019,1
,2019,May,5,728,,,,,,Cermaq Canada,Wanx talis,Broughton Archipelago,,,0,1,0,1,0,1,0,1,5/11/2019,1
,2019,May,5,739,,,,,,Grieg Seafood BC,90,Broughton Archipelago,,,0,1,0,1,0,1,0,1,n/a,1
,2019,May,5,746,,,,,,Creative Salmon Company,Wehlis Bay,Sunshine Coast,,,0,1,0,1,0,1,0,1,5/16/2019,1
,2019,May,5,790,,,,,,Grieg Seafood BC,Conville Bay,Discovery Islands,,,0,1,0,1,0,1,0,1,5/5/2019,1
,2019,May,5,819,,,,,,Cermaq Canada,Concepcion,Broughton Archipelago,,,0,1,0,1,0,1,0,1,5/9/2019,1
,2019,May,5,820,,,,,,Grieg Seafood BC,97,Broughton Archipelago,,,0,1,0,1,0,1,0,1,5/9/2019,1
,2019,May,5,869,,,,,,Cermaq Canada,Noo-la,Broughton Archipelago,,,0,1,0,1,0,1,0,1,5/25/2019,1
,2019,May,5,892,,,,,,Grieg Seafood BC,Binns Island,Port Hardy,,,0,1,0,1,0,1,0,1,5/13/2019,1
,2019,May,5,1059,,,,,,Grieg Seafood BC,Swanson,Broughton Archipelago,,,0,1,0,1,0,1,0,1,5/8/2019,1
,2019,May,5,1136,,,,,,Grieg Seafood BC,Tsa-ya,Discovery Islands,,,0,1,0,1,0,1,0,1,5/3/2019,1
,2019,May,5,1144,,,,,,Cermaq Canada,Chancellor Channel,Broughton Archipelago,,,0,1,0,1,0,1,0,1,5/10/2019,1
,2019,May,5,1148,,,,,,Cermaq Canada,Brougham Point,Clayoquot Sound,,,0,1,0,1,0,1,0,1,5/7/2019,1
,2019,May,5,1198,,,,,,Grieg Seafood BC,Simmonds Point,Port Hardy,,,0,1,0,1,0,1,0,1,5/9/2019,1
,2019,May,5,1237,,,,,,Grieg Seafood BC,Port Elizabeth,Quatsino Sound,,,0,1,0,1,0,1,0,1,5/16/2019,1
,2019,May,5,1238,,,,,,Grieg Seafood BC,Muchalat South,Quatsino Sound,,,0,1,0,1,0,1,0,1,5/24/2019,1
,2019,May,5,1288,,,,,,Grieg Seafood BC,Ghi ya,Port Hardy,,,0,1,0,1,0,1,0,1,5/23/2019,1
,2019,May,5,1293,,,,,,Grieg Seafood BC,Glacial Creek,Port Hardy,,,0,1,0,1,0,1,0,1,5/1/2019,1
,2019,May,5,1300,,,,,,Grieg Seafood BC,Althorpe,Discovery Islands,,,0,1,0,1,0,1,0,1,5/22/2019,1
,2019,May,5,1336,,,,,,Cermaq Canada,Wa-kwa,Broughton Archipelago,,,0,1,0,1,0,1,0,1,5/11/2019,1
,2019,May,5,1382,,,,,,Grieg Seafood BC,Site 13,Port Hardy,,,0,1,0,1,0,1,0,1,5/28/2019,1
,2019,May,5,1507,,,,,,Cermaq Canada,Plover Point,Clayoquot Sound,,,0,1,0,1,0,1,0,1,n/a,1
